Study_Hours,Internal_Marks,Extra_Activities,Sleep Hours,Assignment_Scores,Final_Marks,Attendance,Family_Income,Internet_Access,Placement_Status,Risk_Category,Performance_Level
2,88,Yes,5,6,66.0,82,34266,No,Placed,Safe,Good
1,47,No,4,0,19.0,74,47327,No,Placed,At Risk,Poor
3,61,No,6,7,43.0,61,27403,Yes,Not Placed,Safe,Average
3,61,Yes,6,3,41.0,63,88946,Yes,Placed,Safe,Average
7,65,Yes,6,7,56.0,94,94994,Yes,Not Placed,Safe,Average
1,65,No,7,7,42.0,70,91504,No,Not Placed,Safe,Average
9,48,No,5,3,45.0,70,90965,Yes,Placed,Safe,Average
6,60,Yes,4,3,46.0,68,89265,Yes,Placed,Safe,Average
4,70,No,5,4,51.0,70,96667,Yes,Placed,Safe,Average
3,91,Yes,6,6,74.0,85,25958,No,Placed,Safe,Good
3,82,Yes,9,5,67.0,94,73948,Yes,Not Placed,Safe,Good
2,45,No,9,0,21.0,89,66482,Yes,Not Placed,At Risk,Poor
2,95,No,5,5,73.0,89,41568,No,Placed,Safe,Good
5,53,No,8,2,39.0,84,75695,Yes,Placed,At Risk,Poor
9,72,No,9,8,69.0,66,92522,No,Placed,Safe,Good
2,46,No,9,2,24.0,60,78106,No,Placed,At Risk,Poor
2,63,Yes,5,8,36.0,78,44942,No,Not Placed,At Risk,Poor
6,48,No,7,4,38.0,66,72511,Yes,Not Placed,At Risk,Poor
2,50,Yes,7,9,29.0,79,40908,No,Not Placed,At Risk,Poor
4,95,No,6,7,72.0,71,64937,No,Not Placed,Safe,Good
6,62,Yes,4,8,48.0,63,35429,Yes,Not Placed,Safe,Average
5,87,No,8,8,71.0,67,88917,No,Placed,Safe,Good
1,90,No,4,6,61.0,81,75905,Yes,Placed,Safe,Good
6,41,Yes,4,9,29.0,62,33654,Yes,Not Placed,At Risk,Poor
1,54,No,8,0,31.0,77,46218,No,Not Placed,At Risk,Poor
3,74,No,7,7,56.0,99,75423,Yes,Placed,Safe,Average
5,75,Yes,9,6,62.0,64,22047,Yes,Placed,Safe,Good
5,91,Yes,6,3,78.0,98,85361,No,Placed,Safe,Good
6,93,Yes,5,5,83.0,91,87125,Yes,Not Placed,Safe,Excellent
8,67,No,7,9,65.0,74,99163,Yes,Not Placed,Safe,Good
5,78,Yes,6,1,65.0,93,86293,Yes,Not Placed,Safe,Good
1,83,Yes,9,3,59.0,61,42247,No,Placed,Safe,Average
5,43,No,7,7,26.0,91,66558,Yes,Not Placed,At Risk,Poor
3,49,No,8,3,32.0,60,69857,No,Not Placed,At Risk,Poor
4,45,No,4,9,27.0,80,83545,Yes,Not Placed,At Risk,Poor
8,96,No,8,3,89.0,74,83341,No,Placed,Safe,Excellent
7,69,No,9,3,57.0,81,42282,No,Placed,Safe,Average
5,93,No,5,9,77.0,91,88523,No,Placed,Safe,Good
2,85,Yes,8,8,65.0,81,54892,Yes,Not Placed,Safe,Good
6,74,Yes,9,1,63.0,82,72483,No,Placed,Safe,Good
6,88,No,4,6,78.0,92,66193,Yes,Not Placed,Safe,Good
6,82,Yes,7,2,74.0,79,66254,No,Placed,Safe,Good
9,49,Yes,6,3,41.0,94,37555,No,Not Placed,Safe,Average
8,97,Yes,9,0,90.0,83,63142,Yes,Not Placed,Safe,Excellent
8,92,Yes,9,2,88.0,63,66256,No,Placed,Safe,Excellent
1,71,No,5,1,47.0,65,89785,Yes,Placed,Safe,Average
5,81,No,7,9,66.0,99,53584,Yes,Placed,Safe,Good
7,81,Yes,9,6,75.0,62,72278,Yes,Placed,Safe,Good
6,42,No,9,5,29.0,66,51693,Yes,Placed,At Risk,Poor
5,95,Yes,6,0,80.0,87,60233,Yes,Placed,Safe,Excellent
8,65,Yes,4,7,59.0,91,46647,No,Not Placed,Safe,Average
3,54,No,8,8,34.0,76,85217,Yes,Not Placed,At Risk,Poor
6,56,Yes,7,0,47.0,94,43553,No,Placed,Safe,Average
5,66,No,6,4,53.0,64,98817,No,Placed,Safe,Average
8,57,No,6,6,50.0,96,86013,Yes,Not Placed,Safe,Average
4,90,No,8,1,72.0,70,93438,Yes,Not Placed,Safe,Good
8,58,No,7,5,54.0,78,41078,No,Placed,Safe,Average
2,51,No,7,7,28.0,69,93108,Yes,Placed,At Risk,Poor
9,63,No,4,7,59.0,84,33060,No,Not Placed,Safe,Average
9,44,No,7,9,40.0,75,35527,No,Placed,Safe,Average
6,63,No,9,9,55.0,70,89562,Yes,Not Placed,Safe,Average
4,66,No,8,7,49.0,84,60477,Yes,Placed,Safe,Average
4,87,Yes,7,5,70.0,94,48235,No,Placed,Safe,Good
6,69,No,4,5,57.0,69,96627,No,Not Placed,Safe,Average
5,54,Yes,6,2,39.0,60,81426,No,Placed,At Risk,Poor
6,86,No,9,1,75.0,68,34198,Yes,Placed,Safe,Good
7,98,Yes,7,4,87.0,98,88454,No,Placed,Safe,Excellent
7,77,No,8,8,70.0,62,61024,Yes,Placed,Safe,Good
9,83,No,7,3,76.0,76,34758,No,Not Placed,Safe,Good
8,73,No,5,4,68.0,75,48337,No,Not Placed,Safe,Good
6,66,Yes,4,5,53.0,66,46218,Yes,Placed,Safe,Average
6,59,Yes,6,5,48.0,71,94738,Yes,Not Placed,Safe,Average
5,80,No,5,3,63.0,70,76395,Yes,Not Placed,Safe,Good
1,71,Yes,8,3,47.0,86,41898,Yes,Placed,Safe,Average
9,43,No,7,7,38.0,75,50964,Yes,Placed,At Risk,Poor
9,44,Yes,4,4,43.0,80,80738,No,Placed,Safe,Average
9,92,Yes,9,4,90.0,68,43291,No,Not Placed,Safe,Excellent
8,97,Yes,7,8,95.0,99,97452,Yes,Placed,Safe,Excellent
3,47,No,7,3,24.0,82,68525,Yes,Placed,At Risk,Poor
1,61,Yes,7,6,35.0,88,41478,Yes,Placed,At Risk,Poor
8,81,Yes,9,4,75.0,77,74698,No,Placed,Safe,Good
7,46,No,7,8,37.0,84,34274,Yes,Not Placed,At Risk,Poor
5,61,No,4,7,46.0,94,25496,No,Not Placed,Safe,Average
7,85,Yes,9,7,80.0,62,69354,No,Placed,Safe,Excellent
4,69,Yes,9,9,55.0,93,41111,Yes,Not Placed,Safe,Average
9,76,No,5,9,71.0,65,52389,Yes,Placed,Safe,Good
2,55,No,8,2,32.0,95,76863,No,Placed,At Risk,Poor
9,54,No,9,8,51.0,82,73832,No,Not Placed,Safe,Average
9,44,No,5,7,43.0,94,22888,No,Placed,Safe,Average
5,42,No,4,2,23.0,69,40702,Yes,Not Placed,At Risk,Poor
1,62,Yes,8,9,37.0,60,75767,No,Placed,At Risk,Poor
7,49,No,9,0,40.0,60,31614,No,Not Placed,Safe,Average
4,44,No,6,4,24.0,72,29737,No,Not Placed,At Risk,Poor
9,62,Yes,5,3,60.0,95,22720,Yes,Placed,Safe,Good
6,54,No,4,7,44.0,60,27940,No,Placed,Safe,Average
3,57,No,4,5,34.0,94,93680,Yes,Not Placed,At Risk,Poor
6,64,No,4,9,51.0,64,43372,No,Placed,Safe,Average
6,47,Yes,8,4,39.0,84,65234,No,Placed,At Risk,Poor
5,70,No,7,8,57.0,93,61467,No,Not Placed,Safe,Average
2,60,No,6,5,36.0,95,39921,No,Placed,At Risk,Poor
2,41,No,8,2,16.0,75,71133,Yes,Placed,At Risk,Poor
7,61,No,8,5,52.0,98,44150,Yes,Not Placed,Safe,Average
2,47,Yes,9,3,25.0,93,49375,No,Placed,At Risk,Poor
6,62,Yes,5,4,51.0,85,32744,Yes,Not Placed,Safe,Average
5,71,No,6,5,56.0,87,29432,No,Not Placed,Safe,Average
4,47,No,4,8,27.0,93,27422,No,Placed,At Risk,Poor
7,43,No,8,2,33.0,70,43168,Yes,Placed,At Risk,Poor
8,69,No,6,0,60.0,90,47333,Yes,Placed,Safe,Good
4,58,No,5,1,39.0,71,44447,Yes,Not Placed,At Risk,Poor
1,62,No,7,7,41.0,71,61257,Yes,Not Placed,Safe,Average
1,57,No,6,3,35.0,83,35434,Yes,Placed,At Risk,Poor
1,92,Yes,4,6,67.0,75,73271,No,Not Placed,Safe,Good
1,68,No,8,1,39.0,99,83129,Yes,Placed,At Risk,Poor
5,62,Yes,7,9,51.0,84,96685,No,Placed,Safe,Average
4,72,Yes,5,7,56.0,86,60820,No,Not Placed,Safe,Average
9,91,No,4,9,93.0,81,40065,No,Placed,Safe,Excellent
3,86,Yes,7,8,68.0,91,22575,Yes,Not Placed,Safe,Good
7,57,Yes,9,6,49.0,68,34061,No,Not Placed,Safe,Average
8,93,Yes,9,9,88.0,84,20722,Yes,Not Placed,Safe,Excellent
6,83,No,5,0,72.0,66,82710,Yes,Not Placed,Safe,Good
1,72,Yes,4,1,44.0,87,64312,Yes,Placed,Safe,Average
8,46,Yes,8,8,41.0,69,98776,Yes,Not Placed,Safe,Average
3,90,No,5,9,69.0,65,66489,Yes,Placed,Safe,Good
8,67,No,7,6,66.0,66,46234,No,Not Placed,Safe,Good
4,40,Yes,4,2,20.0,96,39069,Yes,Placed,At Risk,Poor
8,95,No,9,4,92.0,93,61695,Yes,Placed,Safe,Excellent
1,78,No,9,0,53.0,84,70385,No,Not Placed,Safe,Average
3,73,Yes,6,9,50.0,76,74715,No,Placed,Safe,Average
6,78,Yes,4,2,70.0,94,55920,Yes,Placed,Safe,Good
9,58,Yes,7,3,51.0,65,71630,No,Placed,Safe,Average
2,70,No,7,3,45.0,79,90666,No,Not Placed,Safe,Average
1,52,Yes,6,6,25.0,81,52109,Yes,Placed,At Risk,Poor
3,96,Yes,7,4,75.0,95,51115,No,Placed,Safe,Good
4,63,No,4,8,45.0,88,97267,Yes,Placed,Safe,Average
5,44,No,9,6,29.0,95,31760,No,Placed,At Risk,Poor
3,62,No,5,1,43.0,75,97270,Yes,Placed,Safe,Average
2,58,No,9,7,38.0,94,74057,Yes,Placed,At Risk,Poor
2,40,Yes,9,1,16.0,97,94115,No,Not Placed,At Risk,Poor
7,72,Yes,4,6,61.0,80,58122,Yes,Placed,Safe,Good
9,98,Yes,7,4,95.0,76,40791,Yes,Placed,Safe,Excellent
2,89,No,6,9,65.0,74,85455,No,Not Placed,Safe,Good
7,95,Yes,6,5,85.0,71,37006,No,Not Placed,Safe,Excellent
7,72,No,8,3,66.0,73,49912,No,Not Placed,Safe,Good
7,71,No,6,4,61.0,73,71123,No,Placed,Safe,Good
3,98,No,6,4,79.0,88,69587,Yes,Placed,Safe,Good
7,67,Yes,7,6,59.0,92,45352,No,Not Placed,Safe,Average
1,76,No,5,3,52.0,89,72189,No,Not Placed,Safe,Average
1,80,Yes,5,4,56.0,87,75123,Yes,Placed,Safe,Average
5,51,Yes,7,3,37.0,64,95701,Yes,Placed,At Risk,Poor
2,48,Yes,6,3,29.0,64,73498,No,Not Placed,At Risk,Poor
9,89,No,4,7,84.0,65,93615,No,Not Placed,Safe,Excellent
7,94,Yes,9,4,87.0,98,81213,No,Not Placed,Safe,Excellent
4,50,Yes,9,8,36.0,93,84582,Yes,Placed,At Risk,Poor
4,72,No,5,4,56.0,89,62469,No,Not Placed,Safe,Average
2,58,Yes,7,7,34.0,72,75750,Yes,Placed,At Risk,Poor
5,93,No,4,2,77.0,90,20054,Yes,Placed,Safe,Good
4,96,Yes,6,6,80.0,77,28857,No,Not Placed,Safe,Excellent
1,81,No,7,0,59.0,91,79106,No,Not Placed,Safe,Average
8,73,No,5,4,68.0,74,62579,No,Placed,Safe,Good
3,46,No,4,1,26.0,95,22768,No,Not Placed,At Risk,Poor
6,70,No,4,7,57.0,86,48466,Yes,Not Placed,Safe,Average
4,91,No,5,5,72.0,64,32048,Yes,Placed,Safe,Good
9,41,Yes,4,4,36.0,73,39059,Yes,Placed,At Risk,Poor
7,58,Yes,9,2,51.0,80,81608,No,Not Placed,Safe,Average
9,77,Yes,5,0,76.0,83,94332,No,Placed,Safe,Good
3,71,Yes,9,9,51.0,69,89134,Yes,Not Placed,Safe,Average
1,49,No,7,9,28.0,86,43461,No,Placed,At Risk,Poor
5,80,No,8,9,69.0,73,53850,Yes,Placed,Safe,Good
3,47,Yes,6,9,30.0,71,28777,Yes,Placed,At Risk,Poor
6,65,No,7,7,56.0,97,28227,No,Placed,Safe,Average
8,69,Yes,9,4,64.0,86,72178,No,Not Placed,Safe,Good
4,50,No,6,8,33.0,70,95624,Yes,Not Placed,At Risk,Poor
5,80,No,6,6,67.0,86,94770,No,Not Placed,Safe,Good
5,59,Yes,9,0,45.0,64,47312,Yes,Not Placed,Safe,Average
4,99,Yes,9,0,84.0,75,94258,No,Not Placed,Safe,Excellent
4,59,No,5,6,40.0,89,64387,Yes,Not Placed,Safe,Average
4,48,Yes,8,6,33.0,61,95912,No,Not Placed,At Risk,Poor
4,47,Yes,9,8,31.0,79,70362,Yes,Placed,At Risk,Poor
4,99,Yes,6,1,81.0,82,55453,Yes,Placed,Safe,Excellent
5,54,Yes,6,6,38.0,72,31360,Yes,Not Placed,At Risk,Poor
2,73,No,7,1,48.0,87,81207,No,Not Placed,Safe,Average
2,63,No,8,9,39.0,65,76909,Yes,Placed,At Risk,Poor
9,72,No,8,9,71.0,93,92294,Yes,Not Placed,Safe,Good
2,80,No,6,1,55.0,84,97698,Yes,Placed,Safe,Average
6,80,Yes,8,4,70.0,72,69411,Yes,Not Placed,Safe,Good
2,84,Yes,7,8,65.0,86,44382,No,Not Placed,Safe,Good
5,79,Yes,5,8,65.0,81,83436,Yes,Not Placed,Safe,Good
4,66,No,6,9,49.0,71,47462,Yes,Placed,Safe,Average
7,60,No,4,0,49.0,60,48205,Yes,Not Placed,Safe,Average
7,44,No,6,6,35.0,83,91939,No,Placed,At Risk,Poor
6,74,No,6,9,62.0,63,22125,No,Not Placed,Safe,Good
5,60,Yes,5,9,48.0,94,28709,No,Not Placed,Safe,Average
1,43,Yes,9,2,18.0,86,59277,No,Placed,At Risk,Poor
3,88,Yes,9,9,70.0,62,60784,Yes,Placed,Safe,Good
9,87,No,4,9,83.0,97,36111,Yes,Placed,Safe,Excellent
1,55,No,4,0,29.0,62,55974,Yes,Placed,At Risk,Poor
5,96,No,4,1,79.0,69,66660,No,Placed,Safe,Good
2,70,No,9,5,49.0,98,64065,Yes,Placed,Safe,Average
4,65,No,5,9,49.0,89,32979,No,Not Placed,Safe,Average
1,91,No,8,1,63.0,67,99273,Yes,Not Placed,Safe,Good
3,74,Yes,4,1,50.0,94,98599,No,Not Placed,Safe,Average
7,45,No,8,3,36.0,80,24450,No,Placed,At Risk,Poor
3,72,No,7,2,53.0,71,34361,No,Not Placed,Safe,Average
4,60,No,5,7,39.0,94,61068,Yes,Not Placed,At Risk,Poor
2,55,Yes,8,7,32.0,61,99378,Yes,Not Placed,At Risk,Poor
3,86,Yes,9,5,69.0,93,81532,Yes,Not Placed,Safe,Good
9,78,No,9,3,74.0,89,41180,Yes,Not Placed,Safe,Good
3,73,Yes,4,6,55.0,75,97014,No,Not Placed,Safe,Average
5,81,Yes,4,8,72.0,61,24833,No,Not Placed,Safe,Good
2,96,Yes,8,1,72.0,79,58471,No,Not Placed,Safe,Good
4,99,No,9,5,86.0,75,51735,No,Placed,Safe,Excellent
7,54,Yes,8,6,47.0,61,54834,No,Not Placed,Safe,Average
7,45,Yes,7,0,34.0,97,46920,Yes,Not Placed,At Risk,Poor
3,41,Yes,5,5,24.0,97,72846,Yes,Not Placed,At Risk,Poor
5,63,No,9,7,51.0,77,76716,Yes,Not Placed,Safe,Average
1,95,Yes,6,6,73.0,98,75196,No,Placed,Safe,Good
1,88,No,9,1,68.0,84,58201,Yes,Placed,Safe,Good
5,67,Yes,7,1,52.0,87,24786,Yes,Not Placed,Safe,Average
9,40,No,9,3,38.0,77,63625,No,Not Placed,At Risk,Poor
1,40,No,7,4,11.0,77,84051,No,Not Placed,At Risk,Poor
1,67,No,9,4,41.0,94,56282,No,Not Placed,Safe,Average
4,75,No,7,1,57.0,64,87541,Yes,Placed,Safe,Average
4,59,No,4,6,41.0,74,91342,Yes,Placed,Safe,Average
2,87,Yes,8,7,62.0,78,52805,Yes,Placed,Safe,Good
9,47,Yes,9,1,48.0,70,64399,No,Not Placed,Safe,Average
9,40,Yes,5,3,37.0,71,83454,No,Placed,At Risk,Poor
2,65,No,4,2,41.0,74,54969,Yes,Not Placed,Safe,Average
9,90,No,7,3,91.0,84,20298,No,Not Placed,Safe,Excellent
6,82,No,5,4,73.0,67,67229,No,Not Placed,Safe,Good
8,88,Yes,4,5,82.0,66,57398,No,Placed,Safe,Excellent
4,64,No,6,1,44.0,85,37706,Yes,Placed,Safe,Average
2,49,No,9,9,29.0,82,85481,Yes,Not Placed,At Risk,Poor
2,51,No,9,5,32.0,73,93501,No,Placed,At Risk,Poor
9,80,No,7,8,78.0,66,50678,No,Not Placed,Safe,Good
1,46,Yes,4,7,21.0,81,47272,No,Placed,At Risk,Poor
7,51,No,4,0,43.0,65,54145,No,Placed,Safe,Average
3,86,No,7,8,69.0,96,44804,Yes,Placed,Safe,Good
3,79,No,6,9,56.0,88,52603,Yes,Not Placed,Safe,Average
2,56,No,9,1,31.0,95,48922,No,Not Placed,At Risk,Poor
6,44,Yes,8,0,36.0,89,61485,No,Placed,At Risk,Poor
2,53,No,6,5,30.0,90,99000,No,Not Placed,At Risk,Poor
4,73,Yes,7,0,56.0,77,58863,Yes,Not Placed,Safe,Average
9,87,Yes,8,5,87.0,93,77008,Yes,Placed,Safe,Excellent
9,56,No,4,1,54.0,72,52521,No,Not Placed,Safe,Average
6,74,No,6,6,61.0,88,40642,No,Not Placed,Safe,Good
4,94,Yes,6,6,77.0,60,74161,No,Not Placed,Safe,Good
7,40,No,9,3,30.0,72,79940,No,Placed,At Risk,Poor
1,98,No,9,1,69.0,81,48143,No,Not Placed,Safe,Good
4,89,Yes,8,6,74.0,84,91843,Yes,Not Placed,Safe,Good
5,89,Yes,4,0,72.0,67,35568,Yes,Placed,Safe,Good
8,75,Yes,6,1,71.0,71,80318,Yes,Not Placed,Safe,Good
2,54,Yes,8,1,30.0,75,81303,Yes,Not Placed,At Risk,Poor
5,99,Yes,6,0,82.0,97,44871,Yes,Placed,Safe,Excellent
6,58,Yes,9,8,51.0,93,98441,No,Placed,Safe,Average
5,90,No,4,5,76.0,92,80069,Yes,Not Placed,Safe,Good
9,81,No,4,2,76.0,62,69569,No,Not Placed,Safe,Good
1,44,No,5,5,17.0,69,72949,Yes,Not Placed,At Risk,Poor
3,58,No,8,6,40.0,95,77749,No,Not Placed,Safe,Average
2,82,No,9,2,63.0,76,56030,No,Placed,Safe,Good
3,78,No,9,3,60.0,67,22543,Yes,Placed,Safe,Good
9,44,No,9,9,44.0,78,74533,Yes,Not Placed,Safe,Average
9,91,No,7,0,87.0,83,55616,Yes,Not Placed,Safe,Excellent
2,51,No,6,5,27.0,94,36245,No,Not Placed,At Risk,Poor
3,58,Yes,4,5,30.0,70,27497,No,Placed,At Risk,Poor
4,86,Yes,6,8,68.0,97,79151,No,Placed,Safe,Good
9,51,No,6,1,44.0,91,41230,Yes,Not Placed,Safe,Average
3,75,No,7,4,53.0,97,39565,Yes,Not Placed,Safe,Average
7,51,Yes,4,4,40.0,65,24203,No,Not Placed,Safe,Average
3,57,Yes,5,6,36.0,69,36118,No,Placed,At Risk,Poor
7,88,Yes,9,4,79.0,62,90518,No,Placed,Safe,Good
7,90,No,8,9,86.0,84,23259,No,Not Placed,Safe,Excellent
9,87,Yes,6,3,85.0,79,35126,Yes,Placed,Safe,Excellent
2,82,Yes,7,9,61.0,67,31060,No,Not Placed,Safe,Good
6,73,Yes,7,1,63.0,93,45375,Yes,Placed,Safe,Good
9,87,No,8,7,82.0,75,37374,No,Placed,Safe,Excellent
2,72,Yes,8,4,47.0,67,56055,Yes,Placed,Safe,Average
2,88,No,4,3,66.0,63,62329,No,Placed,Safe,Good
5,57,Yes,6,8,48.0,76,83695,Yes,Placed,Safe,Average
8,96,Yes,6,1,90.0,75,61883,No,Placed,Safe,Excellent
9,68,No,8,2,70.0,87,71682,No,Not Placed,Safe,Good
2,84,Yes,9,7,64.0,65,98696,No,Not Placed,Safe,Good
5,44,Yes,5,3,27.0,87,62513,No,Not Placed,At Risk,Poor
7,64,Yes,6,8,58.0,85,33025,No,Placed,Safe,Average
6,63,No,7,9,48.0,72,51962,Yes,Not Placed,Safe,Average
6,68,No,9,9,57.0,80,83295,No,Placed,Safe,Average
7,98,No,8,9,90.0,68,35468,No,Not Placed,Safe,Excellent
3,77,Yes,6,9,56.0,70,45467,Yes,Placed,Safe,Average
3,72,No,4,8,50.0,77,64185,No,Placed,Safe,Average
9,49,Yes,8,9,48.0,72,47878,Yes,Placed,Safe,Average
8,76,Yes,7,8,74.0,90,77580,No,Not Placed,Safe,Good
5,99,Yes,4,0,86.0,62,45815,Yes,Not Placed,Safe,Excellent
6,72,Yes,8,5,59.0,60,55348,No,Not Placed,Safe,Average
1,62,Yes,8,9,43.0,63,25403,Yes,Placed,Safe,Average
1,97,Yes,6,5,75.0,99,77090,No,Placed,Safe,Good
4,50,Yes,4,7,32.0,95,33003,Yes,Not Placed,At Risk,Poor
2,63,Yes,8,6,44.0,69,48612,No,Placed,Safe,Average
7,63,No,9,6,54.0,76,86005,No,Not Placed,Safe,Average
2,46,No,7,1,24.0,91,92980,No,Placed,At Risk,Poor
2,89,Yes,4,3,61.0,66,48695,No,Placed,Safe,Good
5,60,No,9,0,45.0,67,48318,No,Not Placed,Safe,Average
4,59,No,6,6,44.0,93,56384,Yes,Placed,Safe,Average
8,92,No,5,3,84.0,63,89344,No,Not Placed,Safe,Excellent
4,49,Yes,8,8,32.0,80,63850,No,Placed,At Risk,Poor
6,64,No,5,5,50.0,62,54618,No,Not Placed,Safe,Average
5,86,Yes,8,5,73.0,96,69325,No,Placed,Safe,Good
2,75,No,9,8,52.0,83,38957,Yes,Not Placed,Safe,Average
8,87,No,6,7,85.0,91,47679,No,Placed,Safe,Excellent
2,86,No,6,5,61.0,72,35564,Yes,Not Placed,Safe,Good
9,54,Yes,6,5,52.0,87,69623,Yes,Placed,Safe,Average
9,83,Yes,6,5,82.0,78,80194,Yes,Not Placed,Safe,Excellent
3,79,Yes,4,3,57.0,61,22415,Yes,Placed,Safe,Average
4,79,Yes,4,4,58.0,93,28202,Yes,Placed,Safe,Average
8,89,Yes,8,2,83.0,70,26543,No,Not Placed,Safe,Excellent
9,45,Yes,4,8,41.0,67,70135,Yes,Placed,Safe,Average
3,76,Yes,8,1,58.0,94,28073,No,Not Placed,Safe,Average
5,41,Yes,4,6,25.0,81,69182,Yes,Placed,At Risk,Poor
8,51,Yes,4,0,43.0,68,46330,No,Not Placed,Safe,Average
3,97,No,4,9,74.0,66,80263,No,Not Placed,Safe,Good
7,43,No,7,6,34.0,84,58719,No,Not Placed,At Risk,Poor
8,62,Yes,6,1,58.0,91,69610,Yes,Placed,Safe,Average
3,52,No,7,4,34.0,84,48446,No,Placed,At Risk,Poor
2,56,No,4,0,30.0,63,47015,No,Not Placed,At Risk,Poor
7,70,Yes,4,4,62.0,61,87513,No,Not Placed,Safe,Good
9,55,Yes,7,3,52.0,79,68999,Yes,Placed,Safe,Average
1,80,No,9,0,56.0,86,36824,Yes,Not Placed,Safe,Average
3,65,Yes,8,0,45.0,77,84038,No,Placed,Safe,Average
5,67,No,6,6,51.0,64,98033,No,Placed,Safe,Average
3,40,Yes,8,2,18.0,89,43252,Yes,Not Placed,At Risk,Poor
1,86,No,9,9,64.0,88,25129,Yes,Placed,Safe,Good
7,51,Yes,6,8,38.0,83,53342,No,Not Placed,At Risk,Poor
7,76,No,5,8,69.0,77,80181,No,Placed,Safe,Good
8,94,No,6,9,89.0,74,52039,Yes,Placed,Safe,Excellent
5,95,No,8,8,81.0,64,58933,Yes,Not Placed,Safe,Excellent
5,89,No,6,0,76.0,85,57981,Yes,Not Placed,Safe,Good
5,59,Yes,5,3,38.0,89,92646,No,Placed,At Risk,Poor
1,41,No,5,0,14.0,88,32326,No,Placed,At Risk,Poor
5,75,Yes,4,0,62.0,92,55917,Yes,Placed,Safe,Good
6,54,No,5,8,39.0,63,92165,No,Not Placed,At Risk,Poor
1,77,Yes,7,4,51.0,83,98851,No,Placed,Safe,Average
7,61,No,8,0,53.0,83,75612,Yes,Placed,Safe,Average
1,83,Yes,7,2,54.0,76,31221,Yes,Placed,Safe,Average
2,89,No,9,6,68.0,92,48472,No,Not Placed,Safe,Good
2,71,No,7,1,53.0,94,98513,Yes,Not Placed,Safe,Average
5,98,Yes,8,3,86.0,65,88131,No,Placed,Safe,Excellent
7,59,No,9,1,51.0,87,97275,No,Placed,Safe,Average
1,75,No,7,8,48.0,75,78450,No,Not Placed,Safe,Average
1,72,No,7,8,50.0,84,44618,No,Not Placed,Safe,Average
1,54,No,9,6,24.0,80,30623,No,Not Placed,At Risk,Poor
6,89,Yes,7,6,79.0,95,24379,No,Placed,Safe,Good
2,85,No,5,1,63.0,61,39130,Yes,Not Placed,Safe,Good
1,42,Yes,8,9,13.0,91,76519,No,Placed,At Risk,Poor
6,68,Yes,8,7,54.0,99,53390,Yes,Placed,Safe,Average
2,86,Yes,8,0,61.0,69,40205,No,Not Placed,Safe,Good
6,66,Yes,7,7,58.0,75,38937,No,Not Placed,Safe,Average
8,44,No,5,4,35.0,63,42958,Yes,Placed,At Risk,Poor
2,98,No,8,3,78.0,99,99709,Yes,Placed,Safe,Good
9,95,Yes,6,9,95.0,68,63950,No,Placed,Safe,Excellent
8,70,No,8,1,61.0,98,95707,No,Placed,Safe,Good
1,61,No,4,2,32.0,87,57389,No,Not Placed,At Risk,Poor
7,74,Yes,6,9,66.0,85,80070,No,Placed,Safe,Good
6,93,Yes,8,1,83.0,95,94686,Yes,Placed,Safe,Excellent
6,46,Yes,7,3,35.0,74,87600,No,Placed,At Risk,Poor
6,45,No,8,2,33.0,87,40374,Yes,Not Placed,At Risk,Poor
6,65,Yes,5,4,55.0,89,71596,Yes,Not Placed,Safe,Average
7,93,Yes,5,6,87.0,95,61582,Yes,Placed,Safe,Excellent
3,40,No,8,8,18.0,94,69099,No,Placed,At Risk,Poor
6,58,No,7,4,45.0,85,71144,Yes,Placed,Safe,Average
3,46,No,7,7,26.0,97,45375,No,Placed,At Risk,Poor
7,75,No,7,1,66.0,88,99110,No,Not Placed,Safe,Good
7,51,No,8,5,44.0,95,52660,Yes,Placed,Safe,Average
8,59,No,8,7,55.0,98,90833,Yes,Placed,Safe,Average
2,62,No,4,8,40.0,89,65754,No,Not Placed,Safe,Average
9,64,No,5,3,61.0,92,78029,Yes,Not Placed,Safe,Good
5,69,Yes,6,3,54.0,91,70266,Yes,Not Placed,Safe,Average
9,98,No,6,6,95.0,74,85436,Yes,Not Placed,Safe,Excellent
5,68,Yes,5,3,56.0,60,66932,Yes,Placed,Safe,Average
7,70,No,9,4,61.0,92,95951,No,Placed,Safe,Good
9,57,No,4,1,53.0,68,25556,Yes,Not Placed,Safe,Average
4,80,Yes,5,1,60.0,84,43614,Yes,Placed,Safe,Good
2,58,No,4,9,35.0,95,53250,Yes,Not Placed,At Risk,Poor
9,93,Yes,9,4,93.0,94,39771,No,Not Placed,Safe,Excellent
2,43,No,4,9,20.0,78,99630,No,Placed,At Risk,Poor
3,40,Yes,7,9,24.0,64,73354,No,Placed,At Risk,Poor
2,80,Yes,5,1,54.0,96,53759,No,Not Placed,Safe,Average
3,98,No,6,5,78.0,61,65712,No,Placed,Safe,Good
6,54,Yes,8,5,45.0,64,69763,Yes,Placed,Safe,Average
3,93,Yes,9,7,77.0,68,21372,Yes,Not Placed,Safe,Good
8,47,No,9,0,40.0,99,23863,Yes,Placed,Safe,Average
6,54,No,8,6,44.0,79,40331,Yes,Not Placed,Safe,Average
7,54,Yes,5,6,45.0,69,30506,Yes,Not Placed,Safe,Average
